Peach,Peach Puff,0xffFFDAB9,"Mixture of orange, yellow and white.Gives a sense of joy ,warmness ,soft and fuzzy"
Peach,Dark Salmon,0xffE9967A,"Dark salmon is a hopeful color as a signal of health and happiness."
Peach,French Beige,0xffA67B5B,"A warm, natural, traditional earthy color gives you reliability, security and honesty"
Peach,Cedar,0xff3E1C14,"cedar from the shades of dark red close to the brown tones, positive, strong, earthy color"
Peach,Dark Blue Green,0xff005249," It represents cool calmness and peace, Because the color is commonly found in nature from fish "
Peach,Teal,0xff029386,"Teal is symbol of the infinity of the sea and sky.Represents clarity of thought "
Peach,Baby Blue,0xffA2CFFE," Baby blue is like sky blue, used as the color for newborn males.Young,fresh,playful color "
Peach,grey Olive,0xffA9A491,"A soft peaceful color and is widely used as a camouflage color especially in military"
Peach,ey,0xff363737," The color of asphalt, serious, formal, classic, conservative, and respectful color "
Maroon,Deep Brown,0xff410200,"It is the darkest shade of brown,found in nature and in everyday surroundings."
Maroon,Potters Clay,0xff8C5738,"It is a shade of the brown color family that cultivates those feelings of comfort and energy"
Maroon,Muddy Waters,0xffB78E5C,"Muddy water is a mixture of brown and orange colors. warm, natural ,traditional earthy color"
Maroon,Sand,0xffE2CA76,”it is a dark shade of golden color. It is reminiscent of the beach and warm summer days.”
Maroon,Sandy Yellow,0xffFDEE73,"It is known as beach color. It’s a positive, comfort, optimistic, playful, and happy color"
Maroon,Orange Gold,0xffD4A017,"It is a shade of the orange color family. it stands for prestige, wisdom, wealth, and quality"
Maroon,Red Fox,0xffC35817,”it is a shade of the red color family but darker. It gives you a warm and hot feeling.”
Maroon,Thistle Green,0xffCCCAA8,"Thistle Green from the yellow shades with a little green undertone, a calm, natural, lightweight color"
Maroon,Frog Green,0xff99C68E,"it is the dark shade of the very pale green color, a calm, natural, grassy color"
Maroon,Woodland,0xff4D5328,"it is the darkest shade of olive color. A positive, classic color"
Arty Click Magenta,Vanilla Ice,0xffF3D9DF,"Is the pinkish shade of the vanilla color,A romantic,smooth,soft color"
Arty Click Magenta,Lavender Rose,0xffFBA0E3,"Lavender earned its name from the flower, positive, romantic and nostalgic color"
Arty Click Magenta,Sky magenta,0xffCF71AF,"It contains the passion, power and energy of red, restrained by quiet energy of violet"
Arty Click Magenta,Dark Magenta,0xff8B008B,"it is a darker shade of magenta. It contains the passiona and power of red"
Arty Click Magenta,Dark Grey,0xff363737,"The color of asphalt, serious, formal, classic, conservative, and respectful color"
Arty Click Magenta,Grey Olive,0xffA9A491,"A soft peaceful color and is widely used as a camouflage color especially in military"
Arty Click Magenta,Teal,0xff029386,"Teal is symbol of the infinity of the sea and sky.Represents clarity of thought"
Arty Click Magenta,Fountain Blue,0xff56B4BE,"Fountain Blue color is young, refreshing, cool color. It is a mixture of cyan color."
Arty Click Magenta,Jagged Ice,0xffC2E8E5,"Light shade of baby blue with a little tone of cyan color, young, refreshing, cool color"
Arty Click Magenta,Dark Blue Grey,0xff1F3B4D,"Dark blue grey is classic, royal, nautical, strong color."
Navy,Slate Grey,0xff708090,"Slate grey color is a neutral, cool, balanced, calming, often emotionless color"
Navy,Dusty Blue,0xff5A86AD,"Its considered as a clinical, claiming, creative and cleanliness color"
Navy,Light Blue gray,0xffB7C9E2,"It is a paler shade of blue grey. It feels like a peaceful, calming color"
Navy,Light Grey,0xffD8DCD6," Mixture of black and white like the clouds, mature, responsible, strict color “the color of old ages”"
Navy,Baby Blue,0xffA2CFFE," Baby blue is like sky blue, used as the color for newborn males.Young,fresh,playful color "
Navy,Beige,0xffF5F5DC,"Beige is a light, sandy color, considered as calm, relaxing and dependable."
Navy,Desert Sand,0xffEDC9AF," It is a warm and welcoming color and also gives a sense of joy, warmness, soft, and fuzzy"
Navy,Rose Taupe,0xff905D5D,"Rose taupe is often found in interiors that seek to be cozy and welcoming."
Navy,Tan,0xffD1B26F,"Tan is a pale shade of brown, evokes warmth and security, considered as a positive ,woody color "
Navy,Pale Brown,0xff987654,"It is like the brown color but paler. Gives you reliability, security, warmth, and honesty"
Baby Blue,Hippie Blue,0xff589AAF,"Hippie Blue color is considered as a clinical, claiming, creative and cleanliness color"
Baby Blue,Light Blue Grey,0xffB7C9E2,"It is a paler shade of blue grey. It feels like a peaceful, calming color "
Baby Blue,Light Grey,0xffD8DCD6," Mixture of black and white like the clouds, mature, responsible, strict color “the color of old ages”"
Baby Blue,Slate Grey,0xff708090," Slate grey color is a neutral, cool, balanced, calming, often emotionless color "
Baby Blue,Beige,0xffF5F5DC," Beige is a light, sandy color, considered as calm, relaxing and dependable "
Baby Blue,Teal,0xff029386," Teal is symbol of the infinity of the sea and sky.Represents clarity of thought "
Baby Blue,Dark Blue Grey,0xff1F3B4D," Dark blue grey is classic, royal, nautical, strong color"
Baby Blue,Rose,0xffE8ADAA," The color rose always had a strong female association due to its warmth and softness. "
Baby Blue,Desert Sand,0xffEDC9AF,"It is a warm and welcoming color and also gives a sense of joy, warmness, soft and fuzzy"
Baby Blue,Rose Taupe,0xff905D5D," Rose taupe is often found in interiors that seek to be cozy and welcoming."
Royal Blue,Fountain Blue,0xff56B4BE,"Fountain Blue color is young, refreshing, cool color. It is a mixture of cyan color"
Royal Blue,Aqua Island,0xffA1DAD7,"Aqua Island is  darker than cyan.A young, refreshing, cool color"
Royal Blue,Light Blue Grey,0xffB7C9E2,"It is a paler shade of blue grey. It feels like a peaceful, calming color."
Royal Blue,Light Grey,0xffD8DCD6,"Mixture of black and white like the clouds, mature, responsible, strict color “ the color of old ages ”"
Royal Blue,Light Lavender,0xffDFC5FE,"Light Lavender like very diluted purple… positive romantic nostalgic color"
Royal Blue,Slate Grey,0xff708090,"Slate grey color is a neutral, cool, balanced, calming, often emotionless color"
Royal Blue,Rose,0xffE8ADAA,"The color rose always had a strong female association due to its warmth and softness."
Royal Blue,Desert Sand,0xffEDC9AF,"It is a warm and welcoming color and also gives a sense of joy, warmness, soft and fuzzy"
Royal Blue,Peach Puff,0xffFFDAB9,"Mixture of orange, yellow and white.Gives a sense of joy ,warmness ,soft and fuzzy"
Royal Blue,Melon,0xffFEBAAD,"It is a pinkish shade of light orange.Gives a sense of joy ,warmness ,soft and fuzzy"
Light Grey,Pacific Blue,0xff009DC4,"is a very saturated, very light cold bluish cyan, It feels like a peaceful, calming color."
Light Grey,Fountain Blue,0xff56B4BE,"Fountain Blue color is young, refreshing, cool color. It is a mixture of cyan color"
Light Grey,Caribbean Green,0xff00CC99,"is a very saturated, very light cold spring green. represents cool calmness and peace"
Light Grey,Purple Pink,0xffE03FD8,"very light warm reddish magenta.It contains the passion, power of red and violet's calm energy"
Light Grey,Flirt,0xffA2006D,"A very saturated light warm rose. had a strong female association ,softness and connection with love and emotion"
Light Grey,Rose,0xffE8ADAA,"The color rose always had a strong female association due to its warmth and softness."
Light Grey,Peach Puff,0xffFFDAB9,"Mixture of orange, yellow and white.Gives a sense of joy ,warmness ,soft and fuzzy"
Light Grey,Melon,0xffFEBAAD,"It is a pinkish shade of light orange.Gives a sense of joy ,warmness ,soft and fuzzy"
Light Grey,Apple Blossom,0xffAF4D43,is a saturated dark warm red. It gives you sense of warm and hot feeling
Light Grey,Bean Red,0xffF75D59,is a saturated very very light warm red. It also gives you a sense of warm and hot feeling
Dark Grey,Light Lavender,0xffDFC5FE,"Light Lavender like very diluted purple… positive romantic nostalgic color"
Dark Grey,Light Blue Grey,0xffB7C9E2,"It is a paler shade of blue grey. It feels like a peaceful, calming color."
Dark Grey,Turquoise Blue,0xff6CDAE7,"Turquoise is a shade of blue color of oceans and water,positive,calmly,restful,cool color"
Dark Grey,Corn Yellow,0xffFFF380,"is a saturated, very light and warm reddish yellow. It’s a positive, happy, comfort color"
Dark Grey,Light Aqua,0xff8CFFDB,"Very light color it gives you cold spring feeling.Considered as a positive,calm, smooth color"
Dark Grey,Flirt,0xffA2006D,"A very saturated light warm rose. had a strong female association ,softness and connection with love and emotion"
Dark Grey,Rose,0xffE8ADAA,"The color rose always had a strong female association due to its warmth and softness."
Dark Grey,Melon,0xffFEBAAD,"It is a pinkish shade of light orange.Gives a sense of joy ,warmness ,soft and fuzzy"
Dark Grey,Desert Sand,0xffEDC9AF,"It is a warm and welcoming color and also gives a sense of joy, warmness, soft and fuzzy"
Dark Grey,Bean Red,0xffF75D59,"It is a saturated, very very light warm red, it also gives you a sense of warm and hot feeling."
Teal,Petrol,0xff005F6A,petrol is greyish blue color tinted with cyan(more bluish than teal )...positive calming sophisticated confident color
Teal,Jungle Green,0xff29AB87,"is a very saturated light cold spring green. claiming, creative and cleanliness color"
Teal,Downy,0xff6FD0C5,"Downy from the soft shades of Pastel Cyan.A clinical ,claiming, creative and cleanliness color"
Teal,Mint Tulip,0xffC4F4EB,"Lighter shade of baby blue. Young, fresh, playful color and gives you a cold spring feeling"
Teal,Copper Rose,0xff996666,"is an unsaturated light warm red. It makes you feel love, romance and happiness also cozy and welcoming"
Teal,Dark Salmon,0xffE9967A,"Dark salmon is a hopeful color as a signal of health and happiness."
Teal,Melon,0xffFEBAAD,"It is a pinkish shade of light orange.Gives a sense of joy ,warmness ,soft and fuzzy"
Teal,Cavern Pink,0xffE3BEBE,"Is a very light warm red.had a strong female association ,softness and connection with love and emotion"
Teal,Mountbatten Pink,0xff997A8D,"is a very unsaturated light warm rose. It’s a positive,romantic, thoughtful color"
Teal,Pastel Grey,0xffCFCFC4,"light shade of yellow green... mature, responsible, strict color “the color of old '"
Teal,Porcelain,0xffEFF2F3,"porcelain is a very light shade of grey close to white color…  A cold, calm , lightweight , smooth and clear color"
Light Olive Green,Lunar Green,0xff3C493A,"Lunar green from the dark shades of pastel green, A soft peaceful color as the color of grass and trees but a little darker"
Light Olive Green,Greyish Green,0xff82A67D,"Greyish green as the color of grass and trees but a little lighter.Positive,nature, calm color "
Light Olive Green,Lemon Grass,0xff9B9E8F,"Lemon grass belongs to shades of pastel yellow (pale yellow green) as a Dry leaves. Neutral, basic, tasteless color"
Light Olive Green,Pale Silver,0xffC9C0BB,"Pale silver is a warm gray with a very slight tinge of orange red…positive, smooth   ,restful ,calming color"
Light Olive Green,Cedar,0xff3E1C14,"Cedar from the shades of dark red close to the brown tones.... positive, strong ,established ,earthy color"
Light Olive Green,Pinkish Brown,0xffB17261,"Pinkish brown from the shades of red color..positive, earthy ,natural color"
Light Olive Green,Persian Orange,0xffD99058,"Persian orange from the shades of orange,redder than average apricot …positive,warm,fruitful color"
Light Olive Green,Rose Fog,0xffE7BCB4,"Rose fog from the light shades of pastel red…lightweight ,romantic ,nostalgic ,soft color"
Light Olive Green,Tequila,0xffFFE6C7,"Tequila belongs to the light shades of pastel  orange…Lightweight ,classic, positive ,soft color"
Light Olive Green,Mustard,0xffCEB301,"Mustard comes from mixing yellow color with little amount of orange…warm,luminous, positive color"
Dark Grass Green,Green Peas,0xff89C35C,"Green peas like the color of the peas and vegetables.calm, natural, positive, grassy color"
Dark Grass Green,Light Grey Green,0xffB7E1A1,"Light Grey green lighter from the dark grass green and green peas… calm ,natural ,positive ,grassy color"
Dark Grass Green,Bay Leaf,0xff7DA98D,"Bay leaf from the shades of ocean green like the shade of RosemaryHerb…calm ,natural, positive color"
Dark Grass Green,Jagged Ice,0xffC2E8E5,"Light shade of baby blue with a little tone of cyan color… young ,refreshing ,cool color"
Dark Grass Green,Lisbon Brown,0xff423921,"Lisbon brown from the shades of brown.warm ,earthy ,ground, dark woody color"
Dark Grass Green,Muddy Waters,0xffB78E5C,"Muddy water is a mixture of brown and orange colors. warm, natural ,traditional earthy color"
Dark Grass Green,Sand,0xffE2CA76,”it is a dark shade of golden color. It is reminiscent of the beach and warm summer days.”
Dark Grass Green,Peach,0xffFFB07C,"Peach gives a sense of joy, warmness,considered as a positive,soft,and fruity color"
Dark Grass Green,Thistle Green,0xffCCCAA8,"Thistle Green from the yellow shades with a  little green undertone….calm ,natural, lightweight color"
Dark Grass Green,Lemon Ginger,0xffAC9E22,"Lemon orange is a mixture of yellow and orange color… Mold, positive, artsy color"
Aqua,Dark Blue Grey,0xff1F3B4D,"Dark blue grey close to navy blue..classic, royal, nautical, strong color."
Aqua,Deep Aqua,0xff08787F,"Deep Aqua from dark cyan shades.A clinical, claiming, creative, cleanliness color"
Aqua,Eastern Blue,0xff1E9AB0,"Eastern Blue is a mixture of cyan and blue colors.A clinical, claiming,creative and cleanliness color"
Aqua,Downy,0xff6FD0C5,"Downy from the soft shades of Pastel Cyan.A clinical ,claiming, creative and cleanliness color"
Aqua,Tan,0xffD1B26F,"Tan is a pale shade of brown, evokes warmth and security...considered as a positive ,rustic, woody color "
Aqua,Grey Olive,0xffA9A491,"A soft peaceful color and is widely used as a camouflage color especially in military"
Aqua,Light Grey,0xffD8DCD6,"Mixture of black and white like the clouds, mature, responsible, strict color “ the color of old ages ”"
Aqua,Almond,0xffEFDECD,"Almond is a buttery shade of light brown rosier than beige…calm ,lightweight ,classic ,relaxing color"
Aqua,Dusty Rose,0xffC0737A,"Dusty Rose is soft and cozy color also adds depth and tranquility. usually associated with happiness."
Aqua,Rose Taupe,0xff905D5D,"Rose taupe is often found in interiors that seek to be cozy and welcoming."
Turquoise Blue,Blue Chill,0xff0C8990,"Blue Chill from cyan shades.A clinical ,claiming ,creative and cleanliness color"
Turquoise Blue,Medium Turquoise,0xff48CCCD,"Turquoise lies on the scale between blue and green.color of oceans ,gemstone and water"
Turquoise Blue,Ice Berg,0xffDAF4F0,"Iceberg is a mixture of white and pastel colors , like the color of snow…cool ,calm ,relaxing ,refreshing color"
Turquoise Blue,Beige,0xffF5F5DC,"Beige is a light, sandy color, considered as calm, relaxing and dependable"
Turquoise Blue,Peach Puff,0xffFFDAB9,"Mixture of orange, yellow and white.Gives a sense of joy ,warmness ,soft and fuzzy"
Turquoise Blue,Dark Salmon,0xffE9967A,"Dark salmon is a hopeful color as a signal of health and happiness."
Turquoise Blue,French Beige,0xffA67B5B,"A warm, natural, traditional earthy color gives you reliability, security and honesty"
Turquoise Blue,Cedar,0xff3E1C14,"cedar from the shades of dark red close to the brown tones...positive, strong, established ,earthy color "
Turquoise Blue,Grey Olive,0xffA9A491,"A soft peaceful color and is widely used as a camouflage color especially in military"
Turquoise Blue,Dark Grey,0xff363737,"The color of asphalt, serious, formal, classic, conservative, and respectful color"
Dark Orange,Colonial White,0xffFFEDBC,"Caramel bronzy white used in painting walls and celling.smooth,warm,neutral,classical color"
Dark Orange,Peach,0xffFFB07C,"Peach gives a sense of joy, warmness,considered as a positive,soft,and fruity color"
Dark Orange,Texas Rose,0xffFFB555,"Texas Rose from orange shades.warm, positive, fruitful, energizing ,juicy color"
Dark Orange,Cedar,0xff3E1C14,"cedar from the shades of dark red close to the brown tones...positive, strong, established, earthy color"
Dark Orange,French beige,0xffA67B5B,"A warm, natural, traditional earthy color gives you reliability, security and honesty"
Dark Orange,beige,0xffF5F5DC,"Beige is a light, sandy color, considered as calm,relaxing and dependable"
Dark Orange,Dark Blue Grey,0xff1F3B4D,"Dark blue grey close to navy blue..classic, royal, nautical, strong color."
Dark Orange,Teal,0xff029386,"Teal is symbol of the infinity of the sea and sky.Represents clarity of thought "
Dark Orange,Light Grey,0xffD8DCD6,"Mixture of black and white like the clouds, mature, responsible, strict color “ the color of old ages ”"
Dark Orange,Slate Grey,0xff708090,"Slate grey color is a neutral, cool, balanced, calming, often emotionless color"
Pale Lime,Snow Flurry,0xffE4FFD1,"Snow Flurry is from the very light shades of green color.A calm light positive natural color"
Pale Lime,Turtle Green,0xff75B84F,"Turtle Green from the light shades of green like the color of trees and grass.. calm, natural ,positive color"
Pale Lime,Medium Spring Green,0xff348017,"Medium Spring Green like a well-watered vegetation of early Spring…natural grassy color"
Pale Lime,Grey Green,0xff789B73,"Grey green is from the shades of pastel green, color of trees and grass, positive, calm, natural color"
Pale Lime,Beige,0xffF5F5DC,"Beige is a light, sandy color, considered as calm,relaxing and dependable"
Pale Lime,Aqua Island,0xffA1DAD7,"Aqua Island is  darker than cyan.A young, refreshing, cool color"
Pale Lime,Fountain Blue,0xff56B4BE,"Fountain Blue color is young, refreshing, cool color. It is a mixture of cyan color"
Pale Lime,Navy,0xff01153E,"Navy is a very dark shade of blue. Classic, royal ,nautical, strong color"
Pale Lime,Light Grey,0xffD8DCD6,"Mixture of black and white like the clouds, mature, responsible, strict color “ the color of old ages ”"
Pale Lime,Dark grey,0xff363737,"The color of asphalt, serious, formal, classic, conservative, and respectful color"
Bright Gold,Buff,0xffFEF69E,"Buff is a light shade of pale yellow…positive ,happy ,comfort ,morning color."
Bright Gold,Burnt Yellow,0xffD5AB09,"Burnt yellow is close to Mustard color.A warm,luminous, positive ,comfort color"
Bright Gold,Dairy Cream,0xffF9E4BC,"Dairy Cream is a quiet and pleasant shade, cream is neutral, calm and relaxing"
Bright Gold,Peach,0xffFFB07C,"Peach gives a sense of joy, warmness,considered as a positive,soft,and fruity color"
Bright Gold,French Beige,0xffA67B5B,"A warm, natural, traditional earthy color gives you reliability, security and honesty"
Bright Gold,Metallic Bronze,0xff49371B,"Metallic brown color like the actual bronze alloy but darker than copper..warm ,earthy ,rich ,positive color"
Bright Gold, Blue Stone,0xff016162,"From the shades of dark cyan close to teal tonees,A clinical,claiming,creative and cleanliness color"
Bright Gold,Light Sea Green,0xff3EA99F,"From medium cyan shades..A clinical ,claiming ,creative and cleanliness color"
Bright Gold,Fountain Blue,0xff56B4BE,"Fountain Blue color is young, refreshing, cool color. It is a mixture of cyan color"
Bright Gold,Dark Grey,0xff363737,"The color of asphalt, serious, formal, classic, conservative, and respectful color"
Sunny Yellow,Light Beige,0xffFFFEB6,"Light beige is a lightweight ,happy ,optimistic ,relaxing color"
Sunny Yellow,Barberry,0xffDED717,"Barberry color from the shades of yellow but not as it’s brightness, optimistic, playful, and happy color"
Sunny Yellow,Burnt Yellow,0xffD5AB09,"Burnt yellow is close to Mustard color.A warm, luminous, positive ,comfort color"
Sunny Yellow,Vanilla Ice,0xffF3D9DF,"Is the pinkish shade of the vanilla color,A romantic,smooth,soft color"
Sunny Yellow,Light Mauve,0xffC292A1,"Light mixture of red and pink colors…positive,romantic,thoughtful color like the color of mallow flower"
Sunny Yellow,Dark Magenta,0xff8B008B,"It is a darker shade of magenta. It contains the passiona and power of red"
Sunny Yellow,Dark grey,0xff363737,"The color of asphalt, serious, formal, classic, conservative, and respectful color"
Sunny Yellow,Pastel Grey,0xffCFCFC4,"light shade of yellow green... mature, responsible, strict color “the color of old ages "
Sunny Yellow,Teal,0xff029386,"Teal is symbol of the infinity of the sea and sky.Represents clarity of thought "
Sunny Yellow,Fountain Blue,0xff56B4BE,"Fountain Blue color is young, refreshing, cool color. It is a mixture of cyan color"
Beige,Vanilla,0xffD1BEA8,"Vanilla color is a very light shade of brown a warm, calm, classic, smooth color"
Beige,Rose Taupe,0xff905D5D,"Rose taupe is often found in interiors that seek to be cozy and welcoming."
Beige,Dairy Cream,0xffF9E4BC,"Dairy Cream is a quiet and pleasant shade, cream is neutral, calm and relaxing"
Beige,Peach,0xffFFB07C,"Peach gives a sense of joy, warmness,considered as a positive,soft,and fruity color"
Beige,Dark Salmon,0xffE9967A,"Dark salmon is a hopeful color as a signal of health and happiness."
Beige,French Beige,0xffA67B5B,"A warm, natural, traditional earthy color gives you reliability, security and honesty"
Beige,Meteor,0xffD07D12,"Meteor is from the shades of orange color… fruity ,positive ,warm color"
Beige,Jagged Ice,0xffC2E8E5,"Light shade of baby blue with a little tone of cyan color… young ,refreshing ,cool color"
Beige,Fountain Blue,0xff56B4BE,"Fountain Blue color is young, refreshing, cool color. It is a mixture of cyan color"
Beige,Dark blue Grey,0xff1F3B4D,"Dark blue grey close to navy blue..classic, royal, nautical, strong color."
Dark Violet,Pale Lavender,0xffEECFFE,"Pale lavender like the colors orchid flowers in spring…positive romantic nostalgic color"
Dark Violet,Purple Dragon,0xffC38EC7,"Purple dragon like the magenta color in rainbow but a little lighter..positive romantic nostalgic color"
Dark Violet,Eggplant,0xff380835,"Eggplant from the dark shades of magenta dark purple, dramatic, royal, sensual color"
Dark Violet,Titan White,0xffF0EEFF,"Titan white from the very light shades of pastel blue like the soft shades of sky.positive romantic nostalgic color"
Dark Violet,Light Grey Green,0xffB7E1A1,"Light Grey green lighter from the dark grass green and green peas… calm ,natural ,positive ,grassy color"
Dark Violet,grey Green,0xff789B73,"Grey green is from the shades of pastel green, color of trees and grass, positive, calm, natural color"
Dark Violet,Dark Grey,0xff363737,"The color of asphalt, serious, formal, classic, conservative, and respectful color"
Dark Violet,Heathered Grey,0xffB6B095,"The word Heather refers to a soft, muted color caused by blending different fibers into one yarn"
Dark Violet,Peach Schnapps,0xffFFDCD6,"peach gives a sense of joy, warmness. considered as a positive, soft and fruity color"
Dark Violet,Dusty Rose,0xffC0737A,"Dusty Rose is soft and cozy color also adds depth and tranquility. usually associated with happiness."
Indigo,Pale Lavender,0xffEECFFE,"Pale lavender like the colors orchid flowers in spring…positive romantic nostalgic color"
Indigo,Blue Bell,0xff9999CC,Blue bell is a medium light shade of blue-magenta… positive spiritual meditative nostalgic color
Indigo,Scampi,0xff675FA6,scampi is a mixture of blue magenta color… positive spiritual meditative nostalgic color
Indigo,Dark Grey,0xff363737,"The color of asphalt, serious, formal, classic, conservative, and respectful color"
Indigo,Beige,0xffF5F5DC,"Beige is a light, sandy color, considered as calm,relaxing and dependable"
Indigo,Desert Sand,0xffEDC9AF,"It is a warm and welcoming color and also gives a sense of joy, warmness, soft and fuzzy"
Indigo,Rose Taupe,0xff905D5D,"Rose taupe is often found in interiors that seek to be cozy and welcoming."
Indigo,Vanilla,0xffD1BEA8,"Vanilla color is a very light shade of brown a warm, calm, classic, smooth color"
Indigo,Tan,0xffD1B26F,"Tan is a pale shade of brown , evokes warmth and security...considered as a positive,rustic,woody color "
Indigo,Pale Brown,0xff987654,"it is like the brown color but paler. Gives you reliability, security, warmth, and honesty"
Purple Jam,Pale Lavender,0xffEECFFE,"Pale lavender like the colors orchid flowers in spring…positive romantic nostalgic color"
Purple Jam,Purple Dragon,0xffC38EC7,"Purple dragon like the magenta color in rainbow but a little lighter..positive romantic nostalgic color"
Purple Jam,Dust Storm,0xffE5CCC9,Dust storm from the bale shades of light red…...soft cozy nostalgic color
Purple Jam,Slate Grey,0xff708090,"Slate grey color is a neutral, cool, balanced, calming, often emotionless color"
Purple Jam,Dark Grey,0xff363737,"The color of asphalt, serious, formal, classic, conservative, and respectful color"
Purple Jam,Jagged Ice,0xffC2E8E5,"Light shade of baby blue with a little tone of cyan color… young ,refreshing ,cool color"
